Participant ID,Condition,Round Number,Click Number,Click Time (ms),Is First Click,Is Last Click,Is Middle Click,Total Clicks in Round
67f2f908bd517bc7e9657afc,color,5,11,134,0,0,1,13
67f2f908bd517bc7e9657afc,color,5,12,715,0,1,0,13
67f2f908bd517bc7e9657afc,color,6,0,191,1,0,0,13
67f2f908bd517bc7e9657afc,color,6,1,166,0,0,1,13
67f2f908bd517bc7e9657afc,color,6,2,361,0,0,1,13
67f2f908bd517bc7e9657afc,color,6,3,258,0,0,1,13
67f2f908bd517bc7e9657afc,color,6,4,116,0,0,1,13
67f2f908bd517bc7e9657afc,color,6,5,134,0,0,1,13
67f2f908bd517bc7e9657afc,color,6,6,168,0,0,1,13
67f2f908bd517bc7e9657afc,color,6,7,582,0,0,1,13
67f2f908bd517bc7e9657afc,color,6,8,151,0,0,1,13
67f2f908bd517bc7e9657afc,color,6,9,197,0,0,1,13
67f2f908bd517bc7e9657afc,color,6,10,134,0,0,1,13
67f2f908bd517bc7e9657afc,color,6,11,286,0,0,1,13
67f2f908bd517bc7e9657afc,color,6,12,230,0,1,0,13
67f2fcb7bd517bc7e96588e9,monochrome,1,0,239,1,0,0,13
67f2fcb7bd517bc7e96588e9,monochrome,1,1,167,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,1,2,184,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,1,3,234,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,1,4,133,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,1,5,199,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,1,6,451,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,1,7,399,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,1,8,116,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,1,9,138,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,1,10,315,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,1,11,114,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,1,12,200,0,1,0,13
67f2fcb7bd517bc7e96588e9,monochrome,2,0,122,1,0,0,13
67f2fcb7bd517bc7e96588e9,monochrome,2,1,185,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,2,2,166,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,2,3,268,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,2,4,183,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,2,5,214,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,2,6,352,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,2,7,183,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,2,8,284,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,2,9,283,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,2,10,150,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,2,11,152,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,2,12,149,0,1,0,13
67f2fcb7bd517bc7e96588e9,monochrome,3,0,121,1,0,0,13
67f2fcb7bd517bc7e96588e9,monochrome,3,1,266,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,3,2,266,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,3,3,118,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,3,4,149,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,3,5,133,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,3,6,201,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,3,7,133,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,3,8,143,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,3,9,157,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,3,10,216,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,3,11,233,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,3,12,234,0,1,0,13
67f2fcb7bd517bc7e96588e9,monochrome,4,0,74,1,0,0,13
67f2fcb7bd517bc7e96588e9,monochrome,4,1,251,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,4,2,168,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,4,3,182,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,4,4,151,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,4,5,300,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,4,6,199,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,4,7,228,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,4,8,207,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,4,9,131,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,4,10,186,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,4,11,147,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,4,12,834,0,1,0,13
67f2fcb7bd517bc7e96588e9,monochrome,5,0,192,1,0,0,13
67f2fcb7bd517bc7e96588e9,monochrome,5,1,166,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,5,2,133,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,5,3,234,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,5,4,116,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,5,5,180,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,5,6,155,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,5,7,182,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,5,8,151,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,5,9,133,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,5,10,182,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,5,11,167,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,5,12,134,0,1,0,13
67f2fcb7bd517bc7e96588e9,monochrome,6,0,106,1,0,0,13
67f2fcb7bd517bc7e96588e9,monochrome,6,1,134,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,6,2,320,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,6,3,217,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,6,4,299,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,6,5,218,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,6,6,230,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,6,7,117,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,6,8,184,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,6,9,218,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,6,10,166,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,6,11,367,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,6,12,200,0,1,0,13
67f2fcb7bd517bc7e96588e9,monochrome,7,0,242,1,0,0,13
67f2fcb7bd517bc7e96588e9,monochrome,7,1,183,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,7,2,134,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,7,3,149,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,7,4,466,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,7,5,479,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,7,6,154,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,7,7,217,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,7,8,183,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,7,9,166,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,7,10,301,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,7,11,281,0,0,1,13
67f2fcb7bd517bc7e96588e9,monochrome,7,12,301,0,1,0,13
67f2fcb7bd517bc7e96588e9,color,1,0,58,1,0,0,13
67f2fcb7bd517bc7e96588e9,color,1,1,200,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,1,2,183,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,1,3,250,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,1,4,217,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,1,5,233,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,1,6,152,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,1,7,148,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,1,8,202,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,1,9,166,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,1,10,185,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,1,11,283,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,1,12,283,0,1,0,13
67f2fcb7bd517bc7e96588e9,color,2,0,142,1,0,0,13
67f2fcb7bd517bc7e96588e9,color,2,1,150,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,2,2,199,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,2,3,217,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,2,4,366,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,2,5,167,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,2,6,520,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,2,7,218,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,2,8,395,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,2,9,1232,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,2,10,433,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,2,11,550,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,2,12,1536,0,1,0,13
67f2fcb7bd517bc7e96588e9,color,3,0,188,1,0,0,13
67f2fcb7bd517bc7e96588e9,color,3,1,234,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,3,2,199,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,3,3,165,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,3,4,168,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,3,5,166,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,3,6,301,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,3,7,267,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,3,8,149,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,3,9,217,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,3,10,216,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,3,11,317,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,3,12,499,0,1,0,13
67f2fcb7bd517bc7e96588e9,color,4,0,141,1,0,0,13
67f2fcb7bd517bc7e96588e9,color,4,1,266,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,4,2,134,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,4,3,200,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,4,4,201,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,4,5,133,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,4,6,233,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,4,7,938,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,4,8,695,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,4,9,216,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,4,10,233,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,4,11,1069,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,4,12,498,0,1,0,13
67f2fcb7bd517bc7e96588e9,color,5,0,90,1,0,0,13
67f2fcb7bd517bc7e96588e9,color,5,1,267,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,5,2,135,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,5,3,168,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,5,4,167,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,5,5,200,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,5,6,182,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,5,7,148,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,5,8,284,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,5,9,434,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,5,10,167,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,5,11,266,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,5,12,165,0,1,0,13
67f2fcb7bd517bc7e96588e9,color,6,0,143,1,0,0,13
67f2fcb7bd517bc7e96588e9,color,6,1,284,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,6,2,134,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,6,3,151,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,6,4,167,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,6,5,200,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,6,6,184,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,6,7,198,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,6,8,94,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,6,9,293,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,6,10,214,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,6,11,227,0,0,1,13
67f2fcb7bd517bc7e96588e9,color,6,12,692,0,1,0,13
67f2fe3fbd517bc7e9658d10,monochrome,1,0,179,1,0,0,13
67f2fe3fbd517bc7e9658d10,monochrome,1,1,217,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,1,2,267,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,1,3,333,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,1,4,200,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,1,5,135,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,1,6,216,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,1,7,131,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,1,8,366,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,1,9,186,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,1,10,134,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,1,11,203,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,1,12,475,0,1,0,13
67f2fe3fbd517bc7e9658d10,monochrome,2,0,280,1,0,0,13
67f2fe3fbd517bc7e9658d10,monochrome,2,1,150,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,2,2,150,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,2,3,213,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,2,4,233,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,2,5,117,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,2,6,151,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,2,7,133,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,2,8,111,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,2,9,256,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,2,10,150,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,2,11,118,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,2,12,131,0,1,0,13
67f2fe3fbd517bc7e9658d10,monochrome,3,0,259,1,0,0,13
67f2fe3fbd517bc7e9658d10,monochrome,3,1,115,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,3,2,233,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,3,3,334,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,3,4,200,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,3,5,183,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,3,6,212,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,3,7,171,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,3,8,134,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,3,9,133,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,3,10,252,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,3,11,149,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,3,12,115,0,1,0,13
67f2fe3fbd517bc7e9658d10,monochrome,4,0,197,1,0,0,13
67f2fe3fbd517bc7e9658d10,monochrome,4,1,116,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,4,2,253,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,4,3,147,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,4,4,300,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,4,5,131,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,4,6,135,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,4,7,231,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,4,8,187,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,4,9,259,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,4,10,123,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,4,11,268,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,4,12,300,0,1,0,13
67f2fe3fbd517bc7e9658d10,monochrome,5,0,255,1,0,0,13
67f2fe3fbd517bc7e9658d10,monochrome,5,1,133,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,5,2,116,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,5,3,217,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,5,4,167,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,5,5,167,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,5,6,166,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,5,7,285,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,5,8,151,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,5,9,201,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,5,10,301,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,5,11,183,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,5,12,149,0,1,0,13
67f2fe3fbd517bc7e9658d10,monochrome,6,0,123,1,0,0,13
67f2fe3fbd517bc7e9658d10,monochrome,6,1,166,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,6,2,286,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,6,3,199,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,6,4,250,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,6,5,138,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,6,6,160,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,6,7,151,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,6,8,384,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,6,9,166,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,6,10,133,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,6,11,132,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,6,12,183,0,1,0,13
67f2fe3fbd517bc7e9658d10,monochrome,7,0,107,1,0,0,13
67f2fe3fbd517bc7e9658d10,monochrome,7,1,267,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,7,2,219,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,7,3,148,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,7,4,234,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,7,5,182,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,7,6,200,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,7,7,233,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,7,8,134,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,7,9,149,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,7,10,150,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,7,11,186,0,0,1,13
67f2fe3fbd517bc7e9658d10,monochrome,7,12,1664,0,1,0,13
67f2fe3fbd517bc7e9658d10,color,1,0,530,1,0,0,13
67f2fe3fbd517bc7e9658d10,color,1,1,133,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,1,2,132,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,1,3,301,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,1,4,168,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,1,5,185,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,1,6,431,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,1,7,480,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,1,8,152,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,1,9,152,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,1,10,233,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,1,11,666,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,1,12,1250,0,1,0,13
67f2fe3fbd517bc7e9658d10,color,2,0,91,1,0,0,13
67f2fe3fbd517bc7e9658d10,color,2,1,150,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,2,2,202,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,2,3,384,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,2,4,130,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,2,5,270,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,2,6,148,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,2,7,135,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,2,8,130,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,2,9,268,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,2,10,186,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,2,11,247,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,2,12,600,0,1,0,13
67f2fe3fbd517bc7e9658d10,color,3,0,225,1,0,0,13
67f2fe3fbd517bc7e9658d10,color,3,1,486,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,3,2,267,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,3,3,182,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,3,4,198,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,3,5,167,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,3,6,884,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,3,7,684,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,3,8,150,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,3,9,183,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,3,10,115,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,3,11,442,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,3,12,475,0,1,0,13
67f2fe3fbd517bc7e9658d10,color,4,0,479,1,0,0,13
67f2fe3fbd517bc7e9658d10,color,4,1,215,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,4,2,383,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,4,3,549,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,4,4,182,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,4,5,182,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,4,6,167,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,4,7,150,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,4,8,183,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,4,9,201,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,4,10,199,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,4,11,234,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,4,12,283,0,1,0,13
67f2fe3fbd517bc7e9658d10,color,5,0,105,1,0,0,13
67f2fe3fbd517bc7e9658d10,color,5,1,269,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,5,2,149,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,5,3,387,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,5,4,133,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,5,5,249,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,5,6,448,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,5,7,167,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,5,8,150,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,5,9,267,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,5,10,167,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,5,11,184,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,5,12,311,0,1,0,13
67f2fe3fbd517bc7e9658d10,color,6,0,79,1,0,0,13
67f2fe3fbd517bc7e9658d10,color,6,1,134,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,6,2,152,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,6,3,167,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,6,4,284,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,6,5,283,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,6,6,118,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,6,7,182,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,6,8,142,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,6,9,338,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,6,10,167,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,6,11,117,0,0,1,13
67f2fe3fbd517bc7e9658d10,color,6,12,149,0,1,0,13
67f2ff34bd517bc7e9659153,monochrome,1,0,147,1,0,0,14
67f2ff34bd517bc7e9659153,monochrome,1,1,305,0,0,1,14
67f2ff34bd517bc7e9659153,monochrome,1,2,200,0,0,1,14
67f2ff34bd517bc7e9659153,monochrome,1,3,284,0,0,1,14
67f2ff34bd517bc7e9659153,monochrome,1,4,299,0,0,1,14
67f2ff34bd517bc7e9659153,monochrome,1,5,245,0,0,1,14
67f2ff34bd517bc7e9659153,monochrome,1,6,166,0,0,1,14
67f2ff34bd517bc7e9659153,monochrome,1,7,151,0,0,1,14
67f2ff34bd517bc7e9659153,monochrome,1,8,149,0,0,1,14
67f2ff34bd517bc7e9659153,monochrome,1,9,168,0,0,1,14
67f2ff34bd517bc7e9659153,monochrome,1,10,471,0,0,1,14
67f2ff34bd517bc7e9659153,monochrome,1,11,949,0,0,1,14
67f2ff34bd517bc7e9659153,monochrome,1,12,183,0,0,1,14
67f2ff34bd517bc7e9659153,monochrome,1,13,335,0,1,0,14
67f2ff34bd517bc7e9659153,monochrome,2,0,124,1,0,0,14
67f2ff34bd517bc7e9659153,monochrome,2,1,269,0,0,1,14
67f2ff34bd517bc7e9659153,monochrome,2,2,115,0,0,1,14
67f2ff34bd517bc7e9659153,monochrome,2,3,300,0,0,1,14
67f2ff34bd517bc7e9659153,monochrome,2,4,166,0,0,1,14
67f2ff34bd517bc7e9659153,monochrome,2,5,167,0,0,1,14
67f2ff34bd517bc7e9659153,monochrome,2,6,499,0,0,1,14
67f2ff34bd517bc7e9659153,monochrome,2,7,425,0,0,1,14
67f2ff34bd517bc7e9659153,monochrome,2,8,193,0,0,1,14
67f2ff34bd517bc7e9659153,monochrome,2,9,666,0,0,1,14
67f2ff34bd517bc7e9659153,monochrome,2,10,333,0,0,1,14
67f2ff34bd517bc7e9659153,monochrome,2,11,351,0,0,1,14
67f2ff34bd517bc7e9659153,monochrome,2,12,365,0,0,1,14
67f2ff34bd517bc7e9659153,monochrome,2,13,234,0,1,0,14
67f2ff34bd517bc7e9659153,monochrome,3,0,275,1,0,0,14
